url,name,rate,review_num,type,address,phone_num
https://www.google.com/maps/place/Puskesmas+Pembantu+Gunungsari/data=!4m7!3m6!1s0x2dd7fb892892f7e1:0xcb61aa47650805de!8m2!3d-7.2955925!4d112.7204456!16s%2Fg%2F11cn0tyf4w!19sChIJ4feSKIn71y0R3gUIZUeqYcs,Puskesmas Pembantu Gunungsari,"2,9",(7),Pusat Kesehatan Masyarakat,"PP3C+Q58, Jl. Kencana Sari Timur XI",
https://www.google.com/maps/place/UPTD+PUSKESMAS+MANGGAR/data=!4m7!3m6!1s0x2e10da2a045ee545:0xbf6a605d97c1a28f!8m2!3d-7.2748079!4d112.7258995!16s%2Fg%2F11c1tb6xs6!19sChIJReVeBCraEC4Rj6LBl11gar8,UPTD PUSKESMAS MANGGAR,,,Pusat Kesehatan Masyarakat,Jl. Banyu Urip No.1,
https://www.google.com/maps/place/Puskesmas+Tayu+II/data=!4m7!3m6!1s0x2e712c1300a73693:0xf40a602bd6a2ec86!8m2!3d-7.274807!4d112.7258978!16s%2Fg%2F11cm0fqx39!19sChIJkzanABMscS4Rhuyi1itgCvQ,Puskesmas Tayu II,,,Pusat Kesehatan Masyarakat,Jl. Banyu Urip No.1,0812-2519-9505
https://www.google.com/maps/place/Puskesmas+Bulak+Banteng+Kota+Surabaya/data=!4m7!3m6!1s0x2dd7f8576eed57d3:0x714623e8ed426d8b!8m2!3d-7.2177283!4d112.7662297!16s%2Fg%2F11bytqky4y!19sChIJ01ftblf41y0Ri21C7egjRnE,Puskesmas Bulak Banteng,"3,3",(82),Pusat Kesehatan Masyarakat,"Jalan Dukuh Lebar, Gg. Perintis Utama",(031) 3765209
https://www.google.com/maps/place/Puskesmas+Pembantu+Pradah/data=!4m7!3m6!1s0x2dd7fc3c33285ac5:0x58a2002954ee62b3!8m2!3d-7.283782!4d112.6882535!16s%2Fg%2F11g816wqq0!19sChIJxVooMzz81y0Rs2LuVCkAolg,Puskesmas Pembantu Pradah,"4,4",(5),Dokter,"PM8Q+F8J, Jl. Pradah Kalikendal VI",
https://www.google.com/maps/place/Puskesmas+Pembantu+Sawunggaling/data=!4m7!3m6!1s0x2dd7fb81513b6b19:0x598535dc30301653!8m2!3d-7.3037071!4d112.7206856!16s%2Fg%2F11hb1sfz6j!19sChIJGWs7UYH71y0RUxYwMNw1hVk,Puskesmas Pembantu Sawunggaling,"2,3",(14),Pusat Kesehatan Masyarakat,Jl. Brawijaya No.1,
https://www.google.com/maps/place/Puskesmas+Gantung/data=!4m7!3m6!1s0x2e11298de73c2c63:0x9b522b2ac851ebdd!8m2!3d-7.274812!4d112.7258977!16s%2Fg%2F11c1s8lg14!19sChIJYyw8540pES4R3etRyCorUps,Puskesmas Gantung,"2,0",(1),Pusat Kesehatan Masyarakat,Jl. Banyu Urip No.1,
https://www.google.com/maps/place/Puskesmas+Rangkah+Surabaya/data=!4m7!3m6!1s0x2dd7f9a02c9257d7:0xbe8a7204b21e0364!8m2!3d-7.2462548!4d112.767253!16s%2Fg%2F1pzryyhky!19sChIJ11eSLKD51y0RZAMesgRyir4,Puskesmas Rangkah,"3,8",(269),Pusat Kesehatan Masyarakat,Jl. Rangkah VII No.94,(031) 3710064
https://www.google.com/maps/place/Puskesmas+Pembantu+Pagesangan/data=!4m7!3m6!1s0x2dd7fca14dd07d8f:0x1c7284e307f6bcc3!8m2!3d-7.3338155!4d112.7101772!16s%2Fg%2F1hm1x3tlz!19sChIJj33QTaH81y0Rw7z2B-OEchw,Puskesmas Pembantu Pagesangan,"2,8",(5),Pusat Kesehatan Masyarakat,Jl. Pagesangan Timur No.7,
https://www.google.com/maps/place/Puskesmas+Pembantu+Karah/data=!4m7!3m6!1s0x2dd7fc8069f2c0c9:0x704830293a7fbe89!8m2!3d-7.310165!4d112.713501!16s%2Fg%2F1hm5vgsl7!19sChIJycDyaYD81y0Rib5_OikwSHA,Puskesmas Pembantu Karah,"3,9",(10),Pusat Kesehatan Masyarakat,Jl. Bibis Karah No.1,(031) 8280357
https://www.google.com/maps/place/Puskesmas+Pembantu+Kemayoran/data=!4m7!3m6!1s0x2dd7f93af3f1a475:0x9e60d41771c32308!8m2!3d-7.239615!4d112.72893!16s%2Fg%2F11b6hp5kn3!19sChIJdaTx8zr51y0RCCPDcRfUYJ4,Puskesmas Pembantu Kemayoran,"5,0",(2),Pusat Kesehatan Masyarakat,Jl. Krembangan Baru No.39,(031) 3522159
https://www.google.com/maps/place/Puskesmas+Pembantu+Barata+Jaya/data=!4m7!3m6!1s0x2dd7fbb25c83f93d:0x9cd75809a1be5052!8m2!3d-7.294688!4d112.75932!16s%2Fg%2F1hm2lr23l!19sChIJPfmDXLL71y0RUlC-oQlY15w,Puskesmas Pembantu Barata Jaya,"4,7",(14),Pusat Kesehatan Masyarakat,Jl. Bratang Binangun III No.7,
https://www.google.com/maps/place/Puskesmas+Batu+Tangga/data=!4m7!3m6!1s0x2de5671bc45adb9b:0x7d3f9482ab53265f!8m2!3d-7.269206!4d112.7208031!16s%2Fg%2F11bzsd8326!19sChIJm9taxBtn5S0RXyZTq4KUP30,Puskesmas Batu Tangga,,,Pusat Kesehatan Masyarakat,"Jalan Banyu Urip No.1, Kupang Krajan, Kecamatan Sawahan",
https://www.google.com/maps/place/Puskesmas+Bangkingan/data=!4m7!3m6!1s0x2dd7fd1a7b087123:0x89f882de75d6f554!8m2!3d-7.3247904!4d112.6561878!16s%2Fg%2F11b6bfgw3m!19sChIJI3EIexr91y0RVPXWdd6C-Ik,Puskesmas Bangkingan,"3,8",(84),Dinas Kesehatan,Jl. Raya Bangkingan,0813-3493-2003
https://www.google.com/maps/place/Puskesmas+Medaeng/data=!4m7!3m6!1s0x2dd7fb9a595a4127:0xf359ce4d103d73a9!8m2!3d-7.2986229!4d112.7320799!16s%2Fg%2F1pzsf1hsf!19sChIJJ0FaWZr71y0RqXM9EE3OWfM,Puskesmas Medaeng,"3,7",(3),Klinik Tanpa Perjanjian,Jl. Joyoboyo No.40,(031) 8530043
https://www.google.com/maps/place/Puskesmas+Pembantu+Babatan/data=!4m7!3m6!1s0x2dd7fc563f8c6e2b:0x5e920bbfccee13e3!8m2!3d-7.309392!4d112.675076!16s%2Fg%2F11b67pczvb!19sChIJK26MP1b81y0R4xPuzL8Lkl4,Puskesmas Pembantu Babatan,"4,1",(9),Pusat Kesehatan Masyarakat,Jl. Raya Menganti Babatan No.31,(031) 7535113
https://www.google.com/maps/place/Puskesmas+Pembantu+Cabang+Simomulyo/data=!4m7!3m6!1s0x2dd7fc0384f43a79:0x9d2546194a38e151!8m2!3d-7.2733537!4d112.7067783!16s%2Fg%2F11gdkqpytv!19sChIJeTr0hAP81y0RUeE4ShlGJZ0,Puskesmas Pembantu Cabang Simomulyo,,,Rumah Sakit,SimoMulyo Baru 1H RT 08 RW 03,
https://www.google.com/maps/place/Laboratorium+Puskesmas+Siwalankerto+Surabaya/data=!4m7!3m6!1s0x2dd7fb47e018d061:0x41c36584408664ba!8m2!3d-7.3401454!4d112.7365081!16s%2Fg%2F11ckr4r5sn!19sChIJYdAY4Ef71y0RumSGQIRlw0E,Laboratorium Puskesmas Siwalankerto,"3,0",(2),Pusat Kesehatan Masyarakat,Jl. Siwalankerto No.134,0856-4941-8904
https://www.google.com/maps/place/Puskesmas+Pembantu+Perak+Barat/data=!4m7!3m6!1s0x2dd7f8d869dc7cc7:0xd98ea04938da7267!8m2!3d-7.2261899!4d112.7290371!16s%2Fg%2F11bt_9brwk!19sChIJx3zcadj41y0RZ3LaOEmgjtk,Puskesmas Pembantu Perak Barat,,,Pusat Kesehatan Masyarakat,"No., Jl. Ikan Gurami Lebar No.25",
https://www.google.com/maps/place/Puskesmas+Sidodadi/data=!4m7!3m6!1s0x2dd7f90ffc4633b5:0xd78737f95a809be5!8m2!3d-7.236682!4d112.751202!16s%2Fg%2F11bw4x6w1r!19sChIJtTNG_A_51y0R5ZuAWvk3h9c,Puskesmas Sidodadi,"5,0",(1),Pusat Kesehatan Masyarakat,"Jalan No, Jl. Sidokapasan - I No.78",(031) 3717433
https://www.google.com/maps/place/Puskesmas+Damar/data=!4m7!3m6!1s0x2e10d004836f9081:0xf162295fb9f1a344!8m2!3d-7.2464617!4d112.7325624!16s%2Fg%2F11c58fx8g8!19sChIJgZBvgwTQEC4RRKPxuV8pYvE,Puskesmas Damar,,,Pusat Kesehatan Masyarakat,Jl. Dupak No.1,
https://www.google.com/maps/place/Puskesmas+pondok+asih/data=!4m7!3m6!1s0x2dd7f941bf41c5e5:0x223a5864e766a922!8m2!3d-7.250594!4d112.73748!16s%2Fg%2F11bxd6xy4l!19sChIJ5cVBv0H51y0RIqlm52RYOiI,Puskesmas pondok asih,,,Pusat Kesehatan Masyarakat,"PPXP+QX9, (balai, Jl. Achmad Jais",
https://www.google.com/maps/place/Poli+Spesialis+Pukesmas+Banyu+Urip/data=!4m7!3m6!1s0x2dd7fbfe905225fb:0xc0193e614c93ae19!8m2!3d-7.2714597!4d112.7200458!16s%2Fg%2F1hm68h_lk!19sChIJ-yVSkP771y0RGa6TTGE-GcA,Poli Spesialis Pukesmas Banyu Urip,"3,1",(74),Rumah Sakit,"No., Jl. Banyu Urip Kidul VI No.8",0857-3234-1341
https://www.google.com/maps/place/Puskesmas+Pembantu+Jambangan/data=!4m7!3m6!1s0x2dd7fc9da84aa8af:0xfa3141d82f79f5fc!8m2!3d-7.3210302!4d112.712593!16s%2Fg%2F11cp7f8ylg!19sChIJr6hKqJ381y0R_PV5L9hBMfo,Puskesmas Pembantu Jambangan,"2,4",(5),Pusat Kesehatan Masyarakat,Jl. Jambangan Sawah No.38,
https://www.google.com/maps/place/Puskesmas+Mojo+Surabaya/data=!4m7!3m6!1s0x2dd7fa2936b277f3:0x3a3a9a6547e6ad77!8m2!3d-7.2707932!4d112.7709091!16s%2Fg%2F1pzpngfcb!19sChIJ83eyNin61y0Rd63mR2WaOjo,Puskesmas Mojo,"2,6",(285),Pusat Kesehatan Masyarakat,Mojo Klanggru Wetan II No.11,(031) 5932332
https://www.google.com/maps/place/Puskesmas+Pembantu+Wonokusumo/data=!4m7!3m6!1s0x2dd7f8f9c35d1b89:0x2edecb751ae4a3f4!8m2!3d-7.2165492!4d112.7586024!16s%2Fg%2F11dx93ps_b!19sChIJiRtdw_n41y0R9KPkGnXL3i4,Puskesmas Pembantu Wonokusumo,,,Pusat Kesehatan Masyarakat,Gg. Apel No.1-B,(031) 3717597
https://www.google.com/maps/place/Puskesmas+Kalirungkut/data=!4m7!3m6!1s0x2dd7fae6eec31481:0x99732a2ac1bffb9!8m2!3d-7.3222334!4d112.7707489!16s%2Fg%2F1hm3pz_w0!19sChIJgRTD7ub61y0Ruf8brKIylwk,Puskesmas Kalirungkut,"3,4",(289),Pusat Kesehatan Masyarakat,Rungkut Puskesmas No.1,(031) 8700668
https://www.google.com/maps/place/Puskesmas+Pembantu+Kebraon/data=!4m7!3m6!1s0x2dd7fcbc99fb3619:0xe5cb35bc46c9606!8m2!3d-7.3340474!4d112.7014692!16s%2Fg%2F11dxkzpml1!19sChIJGTb7mbz81y0RBpZsxFuzXA4,Puskesmas Pembantu Kebraon,"2,8",(20),Pusat Kesehatan Masyarakat,Jl. Kebraon Praja No.1,
https://www.google.com/maps/place/Puskesmas/data=!4m7!3m6!1s0x2dd7fae1dc92e091:0xfb66b2062be51c83!8m2!3d-7.3226782!4d112.7635019!16s%2Fg%2F11dymq2vgj!19sChIJkeCS3OH61y0RgxzlKwayZvs,Puskesmas,,,Pusat Kesehatan Masyarakat,"MQG7+WCC, Jl. Rungkut Mejoyo Selatan IV",
https://www.google.com/maps/place/Puskesmas+Pembantu+Buntaran/data=!4m7!3m6!1s0x2dd7fef4a6eb2b4d:0xbcefdb659798a917!8m2!3d-7.2502194!4d112.6732366!16s%2Fg%2F11csqr14zn!19sChIJTSvrpvT-1y0RF6mYl2Xb77w,Puskesmas Pembantu Buntaran,"5,0",(1),Pusat Kesehatan Masyarakat,Jl. Buntaran No.148,
https://www.google.com/maps/place/Puskesmas+Pembantu+Pegirian/data=!4m7!3m6!1s0x2dd7f90277d90121:0xea755609e633f908!8m2!3d-7.2260573!4d112.7549259!16s%2Fg%2F11dflf156q!19sChIJIQHZdwL51y0RCPkz5glWdeo,Puskesmas Pembantu Pegirian,"4,0",(6),Pusat Kesehatan Masyarakat,Jl. Wonokusumo Jaya Gg. VII No.9-11,
https://www.google.com/maps/place/Poli+Kesehatan+Ibu+dan+Anak+%28KIA%29+Puskesmas+Siwalankerto+Surabaya/data=!4m7!3m6!1s0x2dd7fb47e018d061:0x356063baef96481b!8m2!3d-7.3375937!4d112.7376426!16s%2Fg%2F11bw5zmdyx!19sChIJYdAY4Ef71y0RG0iW77pjYDU,Poli Kesehatan Ibu dan Anak (KIA) Puskesmas Siwalankerto,"5,0",(2),Pusat Kesehatan Masyarakat,Jl. Siwalankerto No.134,0857-3339-9901
https://www.google.com/maps/place/Poli+Pengobatan+Tradisional+%28BATTRA%29+Puskesmas+Siwalankerto+Surabaya/data=!4m7!3m6!1s0x2dd7fb47e018d061:0xff54bd7088f559af!8m2!3d-7.3375937!4d112.7376426!16s%2Fg%2F11byttpfnk!19sChIJYdAY4Ef71y0Rr1n1iHC9VP8,Poli Pengobatan Tradisional (BATTRA) Puskesmas Siwalankerto,,,Pusat Kesehatan Masyarakat,Jl. Siwalankerto No.134,0812-5288-8400
https://www.google.com/maps/place/Puskesmas+Tanah+Kali+Kedinding/data=!4m7!3m6!1s0x2dd7f9ab620032cb:0x9810d2f3256edfba!8m2!3d-7.2301649!4d112.7745247!16s%2Fg%2F1hm32rsbf!19sChIJyzIAYqv51y0Rut9uJfPSEJg,Puskesmas Tanah Kali Kedinding,"4,2",(572),Pusat Kesehatan Masyarakat,Jalan HM Noer No.226,0812-2843-4764
https://www.google.com/maps/place/Pusk.Pembantu+Kutisari/data=!4m7!3m6!1s0x2dd7fb3a15dc1a91:0x7ec3e04037dea277!8m2!3d-7.3363639!4d112.7460435!16s%2Fg%2F1hm5bxr2g!19sChIJkRrcFTr71y0Rd6LeN0Dgw34,Pusk.Pembantu Kutisari,"3,5",(2),Pusat Kesehatan Masyarakat,Jl. Kutisari Sel. No.71,
https://www.google.com/maps/place/Puskesmas+Pembantu+Dukuh+Menanggal/data=!4m7!3m6!1s0x2dd7fb53b5c8d889:0x771820866e2aa1b1!8m2!3d-7.3434626!4d112.7231012!16s%2Fg%2F11bx8lsnzx!19sChIJidjItVP71y0RsaEqboYgGHc,Puskesmas Pembantu Dukuh Menanggal,"3,8",(4),Pusat Kesehatan Masyarakat,"no. Gayungan, Jl. Dukuh Menanggal XII No.6",(031) 8290043
https://www.google.com/maps/place/Poli+VCT+Voluntery+Counseling+Testing+UPTD+PUSKESMAS+SEMEMI/data=!4m7!3m6!1s0x2dd7fe1634f1d397:0xc56c2ddbe75c20f6!8m2!3d-7.2536013!4d112.6348153!16s%2Fg%2F11bxfm462k!19sChIJl9PxNBb-1y0R9iBc59stbMU,Poli VCT Voluntery Counseling Testing UPTD PUSKESMAS SEMEMI,,,Pusat Kesehatan Masyarakat,Jl. Kendung No.kelurahan,(031) 7413631
https://www.google.com/maps/place/Pusat+Dua+%28Pustu%29+Gunung+Sari+Puskesmas+Dukuh+Kupang/data=!4m7!3m6!1s0x2dd7fb8928891bc3:0x10eecb86c95c0e18!8m2!3d-7.2955779!4d112.7202339!16s%2Fg%2F11d_28y88p!19sChIJwxuJKIn71y0RGA5cyYbL7hA,Pusat Dua (Pustu) Gunung Sari Puskesmas Dukuh Kupang,,,Pusat Kesehatan Masyarakat,Jl. Kencana Sari Timur XI No.1,
https://www.google.com/maps/place/Daftar+online/data=!4m7!3m6!1s0x2dd7fd503d27c403:0xc4d1ddd023d034a1!8m2!3d-7.3097996!4d112.6822828!16s%2Fg%2F11gxmvr0hp!19sChIJA8QnPVD91y0RoTTQI9Dd0cQ,Daftar online,"4,2",(6),Dk. Karangan 6 no. 6b,,
https://www.google.com/maps/place/Puskesmas+Klampis+Ngasem/data=!4m7!3m6!1s0x2dd7fa468d8a0bf1:0x53f9ae08982843d7!8m2!3d-7.289155!4d112.778523!16s%2Fg%2F11b6t_kdry!19sChIJ8QuKjUb61y0R10MomAiu-VM,Puskesmas Klampis Ngasem,"4,3",(406),Pusat Kesehatan Masyarakat,Jl. Arief Rahman Hakim No.99 B,(031) 5992389
https://www.google.com/maps/place/Puskesmas+pembantu+Asem+Rowo/data=!4m7!3m6!1s0x2dd7fee1df20cd0b:0x329c08fbf7a121f8!8m2!3d-7.229713!4d112.687209!16s%2Fg%2F11b6yd6fx4!19sChIJC80g3-H-1y0R-CGh9_sInDI,Puskesmas pembantu Asem Rowo,"1,0",(1),Pusat Kesehatan Masyarakat,Jl. Greges Tim. No.35,
https://www.google.com/maps/place/Puskesmas+Kalijudan/data=!4m7!3m6!1s0x2dd7f98eff7924eb:0x9cc871fe8a938aed!8m2!3d-7.2572968!4d112.7780369!16s%2Fg%2F11b6hj11lr!19sChIJ6yR5_4751y0R7YqTiv5xyJw,Puskesmas Kalijudan,"3,2",(182),Pusat Kesehatan Masyarakat,Jl. Kalijudan No.123,(031) 3824566
https://www.google.com/maps/place/Puskesmas+Mulyorejo+Surabaya/data=!4m7!3m6!1s0x2dd7f98db71458c7:0x950d84f5201a27f2!8m2!3d-7.2606759!4d112.7848393!16s%2Fg%2F1pzxyrg13!19sChIJx1gUt4351y0R8icaIPWEDZU,Puskesmas Mulyorejo,"4,1",(305),Pusat Kesehatan Masyarakat,Jl. Mulyorejo Utara No.201,(031) 3816885
https://www.google.com/maps/place/Posyandu+Kenanga+Puskesmas+Morokrembangan/data=!4m7!3m6!1s0x2dd7f92bf9fa9d43:0x10ec14f78c9fbe45!8m2!3d-7.232436!4d112.720464!16s%2Fg%2F11c6sdm5s1!19sChIJQ536-Sv51y0RRb6fjPcU7BA,Posyandu Kenanga Puskesmas Morokrembangan,,,Pusat Kesehatan Masyarakat,Jl. Gadukan Rukun No.99,
https://www.google.com/maps/place/Puskesmas+Bakarangan/data=!4m7!3m6!1s0x2de5a53d8174ad17:0x57b7ea6b2a8bac36!8m2!3d-7.2228871!4d112.7515888!16s%2Fg%2F11cmh47gng!19sChIJF610gT2l5S0RNqyLKmvqt1c,Puskesmas Bakarangan,,,Pusat Kesehatan Masyarakat,"Wonokusumo Kulon II No.4 002, RT.002/RW.13",
https://www.google.com/maps/place/Puskesmas+Pembantu+Granting/data=!4m7!3m6!1s0x2dd7f9a7f9f1c055:0x3b155c9be23ebf3a!8m2!3d-7.2368268!4d112.7630883!16s%2Fg%2F11b6shcbwz!19sChIJVcDx-af51y0ROr8-4ptcFTs,Puskesmas Pembantu Granting,"5,0",(1),Dinas Kesehatan,Jl. Granting Baru VI Gg. VI No.2,(031) 3733554
https://www.google.com/maps/place/Laboratorium+Puskesmas+Sidotopo/data=!4m7!3m6!1s0x2dd7f9dac8d0592f:0x7a0fcbac8c859c5d!8m2!3d-7.2329109!4d112.7436038!16s%2Fg%2F11j0sqsyw5!19sChIJL1nQyNr51y0RXZyFjKzLD3o,Laboratorium Puskesmas Sidotopo,,,Rumah Sakit,Jl. Pegirian,
https://www.google.com/maps/place/PUSKESMAS+PEMBANTU+PLOSO+SURABAYA/data=!4m7!3m6!1s0x6e8cfcf2773e5777:0xac1cee56a2706ffd!8m2!3d-7.2512587!4d112.7707386!16s%2Fg%2F11y41czgm5!19sChIJd1c-d_L8jG4R_W9wolbuHKw,PUSKESMAS PEMBANTU PLOSO,"5,0",(10),Pusat Kesehatan Masyarakat,Jl. Karang Empat Besar No.56,0821-3222-8432
https://www.google.com/maps/place/Puskesmas+Gunung+Anyar/data=!4m7!3m6!1s0x2dd7faca2b8a6aad:0x94966bcf106cd2f3!8m2!3d-7.3406923!4d112.7839255!16s%2Fg%2F1hm3_fflq!19sChIJrWqKK8r61y0R89JsEM9rlpQ,Puskesmas Gunung Anyar,"3,8",(458),Pusat Kesehatan Masyarakat,Jl. Gn. Anyar Tim. No.70,(031) 8707475
https://www.google.com/maps/place/Puskesmas+Tambak+Wedi/data=!4m7!3m6!1s0x2dd7f85051bcb89d:0xd73597854deac6da!8m2!3d-7.2171453!4d112.7724322!16s%2Fg%2F11cpknblfy!19sChIJnbi8UVD41y0R2sbqTYWXNdc,Puskesmas Tambak Wedi,"4,0",(161),Pusat Kesehatan Masyarakat,,(031) 3741187
https://www.google.com/maps/place/Puskesmas+Pembantu+Tambak+Langon/data=!4m7!3m6!1s0x2dd7ffde06c73467:0xd9d1e930168717c8!8m2!3d-7.2251374!4d112.665533!16s%2Fg%2F11fjs7h30v!19sChIJZzTHBt7_1y0RyBeHFjDp0dk,Puskesmas Pembantu Tambak Langon,"5,0",(1),Klinik Medis,"Jl. Tambak Langon No.28, RT.001/RW.01",
https://www.google.com/maps/place/Poli+Battra+Pengobatan+Tradisional+UPTD+PUSKESMAS+SEMEMI/data=!4m7!3m6!1s0x2dd7fe1634f1d397:0x3b6e115e3d8e0058!8m2!3d-7.2536013!4d112.6348153!16s%2Fg%2F11bxfm62vy!19sChIJl9PxNBb-1y0RWACOPV4Rbjs,Poli Battra Pengobatan Tradisional UPTD PUSKESMAS SEMEMI,,,Pusat Kesehatan Masyarakat,Jl. Kendung No.kelurahan,(031) 7413631
https://www.google.com/maps/place/Puskesmas+Bangah/data=!4m7!3m6!1s0x2dd7fae6451e91fb:0x3186e036cd64c34f!8m2!3d-7.3224572!4d112.7726779!16s%2Fg%2F11bc7rktd7!19sChIJ-5EeReb61y0RT8NkzTbghjE,Puskesmas Bangah,,,Klinik Tanpa Perjanjian,"Surabaya, JL Puskesmas, RT 021 RW 004",(031) 8547953
https://www.google.com/maps/place/Puskesmas+Medokan+Ayu/data=!4m7!3m6!1s0x2dd7fa982cf0f357:0xe1e1eff3f58dd482!8m2!3d-7.324168!4d112.794748!16s%2Fg%2F11b7f433ry!19sChIJV_PwLJj61y0RgtSN9fPv4eE,Puskesmas Medokan Ayu,"3,7",(486),Pusat Kesehatan Masyarakat,Jl. Medokan Asri Utara IV No.31,(031) 8720080
https://www.google.com/maps/place/Puskesmas+Kenjeran/data=!4m7!3m6!1s0x2dd7f9b7adb449fb:0xaa5bd13f01c2c520!8m2!3d-7.241078!4d112.795174!16s%2Fg%2F1pzthwcft!19sChIJ-0m0rbf51y0RIMXCAT_RW6o,Puskesmas Kenjeran,"3,2",(165),Pusat Kesehatan Masyarakat,"No., Jalan Tambak Deres No.2",(031) 3822103
"https://www.google.com/maps/place/Puskesmas+Keputih/@-7.2940487,112.8017864,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd7fa707ffe8e9b:0x48ba1072a2457fc2!8m2!3d-7.2940487!4d112.8017864!16s%2Fg%2F1hm3zzsvs",Puskesmas Keputih,"3,2",(272),Pusat Kesehatan Masyarakat,"Jln. Keputih Tegal No. 19",081 336211653	
